file;filename;country;docdate
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/DK RRP - Proposal digital strategy milestones and targets.docx.pdf;DK RRP - Proposal digital strategy milestones and targets.docx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/MT digital strategy - rev 240421 w COM comments.docx.pdf;MT digital strategy - rev 240421 w COM comments.docx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Milestones and targets for a new national digital strategy - rev 260421.docx.pdf;Milestones and targets for a new national digital strategy - rev 260421.docx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Milestones & Targets, Tagging, Costing etc.xlsx_.pdf;Milestones & Targets, Tagging, Costing etc.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/MT digital strategy - rev 240421 w COM comments - REV DK ren.docx_.pdf;MT digital strategy - rev 240421 w COM comments - REV DK ren.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/025bis-tagging of investment 1 and 5 - Energy efficiency etc.docx_.pdf;025bis-tagging of investment 1 and 5 - Energy efficiency etc.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Kopi af Tagging of subsidies 2.xlsx_.pdf;Kopi af Tagging of subsidies 2.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/FaktaarkEN.docx_.pdf;FaktaarkEN.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/20210421_RI_guidance_milestones_targets.docx_.pdf;20210421_RI_guidance_milestones_targets.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Genopretningsplan.xlsx_.pdf;Genopretningsplan.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/1. DK reply to comments and questions on the Danish RRP.docx_.pdf;1. DK reply to comments and questions on the Danish RRP.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/2. Milestones & Targets, Tagging, Costing etc_190521.xlsx_.pdf;2. Milestones & Targets, Tagging, Costing etc_190521.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/5. 025bis-tagging of investment 1 and 5 - Energy efficiency etc.docx_.pdf;5. 025bis-tagging of investment 1 and 5 - Energy efficiency etc.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/5.1. Annex - Tagging of subsidies.xlsx_.pdf;5.1. Annex - Tagging of subsidies.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/8. List of soil quality criteria.pdf_.pdf;8. List of soil quality criteria.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/10. List of previous projects in the Foundation of organic farming.pdf_.pdf;10. List of previous projects in the Foundation of organic farming.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Milestones & Targets, Tagging, Costing etc_030621.xlsx_.pdf;Milestones & Targets, Tagging, Costing etc_030621.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/025 bis tagging of investment 1 and 5 - Energy Efficiency etc_270521.docx_Redacted.pdf;025 bis tagging of investment 1 and 5 - Energy Efficiency etc_270521.docx_Redacted.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Final_Milestones Targets Tagging Costing etc_160721.xlsx_.pdf;Final_Milestones Targets Tagging Costing etc_160721.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Cover letter DK RRP p_Redacted.pdf;Cover letter DK RRP p_Redacted.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/email p_Redacted.pdf;email p_Redacted.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Milestones & Targets, Tagging, Costing etc_030621.xlsx.pdf;Milestones & Targets, Tagging, Costing etc_030621.xlsx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Denmark Recovery and Resilience Plan accelerating the green transition.pdf.pdf;Denmark Recovery and Resilience Plan accelerating the green transition.pdf.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Milestones & Targets, Tagging, Costing etc.xlsx.pdf;Milestones & Targets, Tagging, Costing etc.xlsx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/2021-06-10 Draft DK SWD ANNEX.docx.pdf;2021-06-10 Draft DK SWD ANNEX.docx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/DK RRF SWD_LW_SENT FOR ISC.docx.pdf;DK RRF SWD_LW_SENT FOR ISC.docx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/DK DRAFT SWD_sent to DGs.docx.pdf;DK DRAFT SWD_sent to DGs.docx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/04 DK RRF CID - First complete version shared with DGs.docx.pdf;04 DK RRF CID - First complete version shared with DGs.docx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/04 DK RRF CID - SENT FOR ISC.docx.pdf;04 DK RRF CID - SENT FOR ISC.docx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/04 DK RRF CID Annex - First version shared with DGs.docx.pdf;04 DK RRF CID Annex - First version shared with DGs.docx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/04 DK RRF CID Annex - SENT FOR ISC.docx.pdf;04 DK RRF CID Annex - SENT FOR ISC.docx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/04 DK RRF CID Annex_SHARED WITH DK.docx.pdf;04 DK RRF CID Annex_SHARED WITH DK.docx.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/SWD annex - Summary table on climate and digital tagging .pdf;SWD annex - Summary table on climate and digital tagging .pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Component 4 - Green research and development.pdf_.pdf;Component 4 - Green research and development.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Component 7 - Strengthening the health care system (milestones and targets).pdf_.pdf;Component 7 - Strengthening the health care system (milestones and targets).pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Component 3 - Green tax reform (milestones and targets).pdf_.pdf;Component 3 - Green tax reform (milestones and targets).pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Component 3 - Green tax reform.pdf_.pdf;Component 3 - Green tax reform.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Component 7 - Strengthening the resilience of the healthcare system.pdf_.pdf;Component 7 - Strengthening the resilience of the healthcare system.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Genopretningsplan - RRF_Structured_Data_040121.xlsx_.pdf;Genopretningsplan - RRF_Structured_Data_040121.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/2021 03 23 DK RRP_Review note on General objectives & Implementation.docx_.pdf;2021 03 23 DK RRP_Review note on General objectives & Implementation.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Component 4 - Green research and development (milestones and targets).pdf_.pdf;Component 4 - Green research and development (milestones and targets).pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/DK RRP Review note_14 Apr 2020.docx_.pdf;DK RRP Review note_14 Apr 2020.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Control and Audit setup - revised.docx_.pdf;Control and Audit setup - revised.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Part 4 - Overall impact.pdf_.pdf;Part 4 - Overall impact.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/email.rtf_Redacted.pdf;email.rtf_Redacted.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Component 5 - Digitalisation Plan.pdf_.pdf;Component 5 - Digitalisation Plan.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Part 4 - Impact of the plan.pdf_.pdf;Part 4 - Impact of the plan.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Review note on audit and control - 15 April 2021.docx_.pdf;Review note on audit and control - 15 April 2021.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/R&D (detailed).xlsx_.pdf;R&D (detailed).xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/email_Redacted.pdf;email_Redacted.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Investments in fixed assets.xlsx_.pdf;Investments in fixed assets.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Revised suggestion for milestones and targets for digital component.docx_.pdf;Revised suggestion for milestones and targets for digital component.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Component 5 - Milestones and targets.pdf_.pdf;Component 5 - Milestones and targets.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Overview of how comments to digitalisation component has been met.docx_.pdf;Overview of how comments to digitalisation component has been met.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Digitalisation partnership (Terms of reference).docx_.pdf;Digitalisation partnership (Terms of reference).docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Component 5 - Milestones and targets.xlsx_.pdf;Component 5 - Milestones and targets.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Component 5 - Digitalisation Plan.docx_.pdf;Component 5 - Digitalisation Plan.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Appendix 7. Ensure availability of critical medical products.docx_.pdf;Appendix 7. Ensure availability of critical medical products.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/DRAFT - Part 3 - Management declaration.docx.pdf.pdf;DRAFT - Part 3 - Management declaration.docx.pdf.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/DRAFT - Part 3 - Complimentarity and Implementation.pdf.pdf;DRAFT - Part 3 - Complimentarity and Implementation.pdf.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/DRAFT - Part 1 - General objectives and coherence of the plan.pdf.pdf;DRAFT - Part 1 - General objectives and coherence of the plan.pdf.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Draft_Danish_RRP_033121.pdf_.pdf;Draft_Danish_RRP_033121.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Overview of the Danish Recovery and Resilience Plan.docx_.pdf;Overview of the Danish Recovery and Resilience Plan.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Appendix 1. The investment window and vehicles.docx_.pdf;Appendix 1. The investment window and vehicles.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Appendix 5. Ensure availability of critical medical products.docx_.pdf;Appendix 5. Ensure availability of critical medical products.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Appendix 3. Overview of digitalisation in investment window.xlsx_.pdf;Appendix 3. Overview of digitalisation in investment window.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Kopi af RRF_Structured_Data_010321_V1.xlsx_.pdf;Kopi af RRF_Structured_Data_010321_V1.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/RRP Reading Guide.docx_.pdf;RRP Reading Guide.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Component 3 - Green tax reform.pdf_.pdf;._Component 3 - Green tax reform.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Component 7 - Strengthening the resilience of the healthcare system.pdf_.pdf;._Component 7 - Strengthening the resilience of the healthcare system.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Component 7 - Strengthening the health care system (milestones and targets).pdf_.pdf;._Component 7 - Strengthening the health care system (milestones and targets).pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/Addressing equality in the Danish draft Recovery and Resilience Plan (1).docx_.pdf;Addressing equality in the Danish draft Recovery and Resilience Plan (1).docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Component 3 - Green tax reform (milestones and targets).pdf_.pdf;._Component 3 - Green tax reform (milestones and targets).pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/2021 03 31 Review note on revised digital component.docx_.pdf;2021 03 31 Review note on revised digital component.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Component 4 - Green research and development (milestones and targets).pdf_.pdf;._Component 4 - Green research and development (milestones and targets).pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Component 4 - Green research and development.pdf_.pdf;._Component 4 - Green research and development.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Control and Audit setup - revised.docx_.pdf;._Control and Audit setup - revised.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Genopretningsplan - RRF_Structured_Data_040121.xlsx_.pdf;._Genopretningsplan - RRF_Structured_Data_040121.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Review note on audit and control - 15 April 2021.docx_.pdf;._Review note on audit and control - 15 April 2021.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._2021 03 23 DK RRP_Review note on General objectives & Implementation.docx_.pdf;._2021 03 23 DK RRP_Review note on General objectives & Implementation.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._DK RRP Review note_14 Apr 2020.docx_.pdf;._DK RRP Review note_14 Apr 2020.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Investments in fixed assets.xlsx_.pdf;._Investments in fixed assets.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Component 5 - Milestones and targets.xlsx_.pdf;._Component 5 - Milestones and targets.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Draft_Danish_RRP_033121.pdf_.pdf;._Draft_Danish_RRP_033121.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Overview of how comments to digitalisation component has been met.docx_.pdf;._Overview of how comments to digitalisation component has been met.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Component 5 - Milestones and targets.pdf_.pdf;._Component 5 - Milestones and targets.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._DRAFT - Part 1 - General objectives and coherence of the plan.pdf.pdf;._DRAFT - Part 1 - General objectives and coherence of the plan.pdf.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._RRP Reading Guide.docx_.pdf;._RRP Reading Guide.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Part 4 - Impact of the plan.pdf_.pdf;._Part 4 - Impact of the plan.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Component 5 - Digitalisation Plan.pdf_.pdf;._Component 5 - Digitalisation Plan.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._R&D (detailed).xlsx_.pdf;._R&D (detailed).xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._email_Redacted.pdf;._email_Redacted.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Component 5 - Digitalisation Plan.docx_.pdf;._Component 5 - Digitalisation Plan.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._DRAFT - Part 3 - Complimentarity and Implementation.pdf.pdf;._DRAFT - Part 3 - Complimentarity and Implementation.pdf.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._email.rtf_Redacted.pdf;._email.rtf_Redacted.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._DRAFT - Part 3 - Management declaration.docx.pdf.pdf;._DRAFT - Part 3 - Management declaration.docx.pdf.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Revised suggestion for milestones and targets for digital component.docx_.pdf;._Revised suggestion for milestones and targets for digital component.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Digitalisation partnership (Terms of reference).docx_.pdf;._Digitalisation partnership (Terms of reference).docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Appendix 7. Ensure availability of critical medical products.docx_.pdf;._Appendix 7. Ensure availability of critical medical products.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Overview of the Danish Recovery and Resilience Plan.docx_.pdf;._Overview of the Danish Recovery and Resilience Plan.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Part 4 - Overall impact.pdf_.pdf;._Part 4 - Overall impact.pdf_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Appendix 1. The investment window and vehicles.docx_.pdf;._Appendix 1. The investment window and vehicles.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._2021 03 31 Review note on revised digital component.docx_.pdf;._2021 03 31 Review note on revised digital component.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Appendix 3. Overview of digitalisation in investment window.xlsx_.pdf;._Appendix 3. Overview of digitalisation in investment window.xlsx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Appendix 5. Ensure availability of critical medical products.docx_.pdf;._Appendix 5. Ensure availability of critical medical products.docx_.pdf;Denmark;
/content/drive/MyDrive/projects/recoveryfiles/Denmark/Slackfiles/._Addressing equality in the Danish draft Recovery and Resilience Plan (1).docx_.pdf;._Addressing equality in the Danish draft Recovery and Resilience Plan (1).docx_.pdf;Denmark;
